time,platform,mooring_site_description,depth,latitude,longitude,temperature,salinity,oxygen,atmospheric_pressure
UTC,,,m,degrees_north,degrees_east,degree_C,PSU,uM/kg,bar
2018-01-01T00:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.141437,30.221638,408.36868,-999.0
2018-01-01T01:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.586343,30.689222,403.15317,-999.0
2018-01-01T01:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.049706,31.170313,393.58542,-999.0
2018-01-01T03:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.633556,31.432112,385.02167,-999.0
2018-01-01T04:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.714751,31.508337,384.64938,-999.0
2018-01-01T04:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.541472,31.487854,386.4958,-999.0
2018-01-01T06:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.3724,31.472206,385.30917,-999.0
2018-01-01T07:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.91505,31.142925,387.11948,-999.0
2018-01-01T07:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.403906,30.621738,391.87003,-999.0
2018-01-01T09:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.018182,30.135872,398.1794,-999.0
2018-01-01T10:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.892401,30.097572,401.3391,-999.0
2018-01-01T10:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.914906,30.082443,405.4008,-999.0
2018-01-01T12:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.205081,30.666649,401.1734,-999.0
2018-01-01T13:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.997006,31.234837,392.6614,-999.0
2018-01-01T13:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.348649,31.474274,389.16327,-999.0
2018-01-01T15:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.358433,31.562622,387.99948,-999.0
2018-01-01T16:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.653867,31.678743,384.60065,-999.0
2018-01-01T16:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.427186,31.57327,388.61343,-999.0
2018-01-01T18:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.309242,31.631021,387.6254,-999.0
2018-01-01T19:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.968898,31.362429,386.00616,-999.0
2018-01-01T19:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.546118,30.89385,390.57108,-999.0
2018-01-01T21:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.276696,30.4654,395.11853,-999.0
2018-01-01T22:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.996572,30.092335,399.9742,-999.0
2018-01-01T22:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.792678,30.017881,403.11633,-999.0
2018-01-02T00:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.643986,29.87749,406.65097,-999.0
2018-01-02T01:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.970404,30.408073,405.4973,-999.0
2018-01-02T01:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.358759,30.903063,400.33615,-999.0
2018-01-02T03:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.287805,31.38645,389.73642,-999.0
2018-01-02T04:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.391325,31.531221,386.92603,-999.0
2018-01-02T04:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.576908,31.661112,385.55304,-999.0
2018-01-02T06:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.407378,31.667849,384.5234,-999.0
2018-01-02T07:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.020524,31.472471,381.92896,-999.0
2018-01-02T07:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.61105,31.138145,384.51422,-999.0
2018-01-02T09:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.07319,30.573006,390.99826,-999.0
2018-01-02T10:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.736495,30.198717,395.59982,-999.0
2018-01-02T10:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.814471,30.114779,398.43008,-999.0
2018-01-02T12:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.786464,30.255732,400.29742,-999.0
2018-01-02T13:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.185901,30.83974,400.13333,-999.0
2018-01-02T13:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.955993,31.474173,393.0,-999.0
2018-01-02T15:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.273725,31.481882,390.33954,-999.0
2018-01-02T16:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.43835,31.599989,386.95407,-999.0
2018-01-02T16:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.559627,31.679085,385.92017,-999.0
2018-01-02T18:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.641109,31.476477,389.4287,-999.0
2018-01-02T19:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.204101,31.625475,386.58646,-999.0
2018-01-02T19:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.02982,31.366766,397.15656,-999.0
2018-01-02T21:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.368374,30.873644,407.6849,-999.0
2018-01-02T22:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.163009,30.563442,413.6793,-999.0
2018-01-02T22:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.651287,30.035526,419.05154,-999.0
2018-01-03T00:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.569756,29.878143,418.75626,-999.0
2018-01-03T01:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.716813,30.096352,415.71603,-999.0
2018-01-03T01:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.453024,30.923231,403.55704,-999.0
2018-01-03T03:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.615866,31.139471,398.044,-999.0
2018-01-03T04:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.158375,31.48941,390.56543,-999.0
2018-01-03T04:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.379029,31.662237,388.8332,-999.0
2018-01-03T06:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.307865,31.730848,389.16235,-999.0
2018-01-03T07:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.136541,31.624952,391.5692,-999.0
2018-01-03T07:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.898664,31.521427,394.28802,-999.0
2018-01-03T09:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.537975,31.169876,398.8693,-999.0
2018-01-03T10:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.176657,30.706854,404.339,-999.0
2018-01-03T10:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.872552,30.430513,407.0444,-999.0
2018-01-03T12:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.942398,30.238169,407.25934,-999.0
2018-01-03T13:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.90519,30.375078,407.68857,-999.0
2018-01-03T13:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.728045,31.205837,397.0485,-999.0
2018-01-03T15:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.991336,31.563942,393.76303,-999.0
2018-01-03T16:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.06865,31.606878,393.81232,-999.0
2018-01-03T16:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.229259,31.746656,393.32092,-999.0
2018-01-03T18:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.290546,31.83602,392.71228,-999.0
2018-01-03T19:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.261824,31.692514,395.31323,-999.0
2018-01-03T19:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.177665,31.66592,398.10968,-999.0
2018-01-03T21:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.87676,31.499296,400.1879,-999.0
2018-01-03T22:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.498153,31.021992,404.95984,-999.0
2018-01-03T22:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.188971,30.571745,409.16132,-999.0
2018-01-04T00:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.93962,30.209858,412.0656,-999.0
2018-01-04T01:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.956,30.112793,411.24524,-999.0
2018-01-04T01:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.916712,30.3471,410.4187,-999.0
2018-01-04T03:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.35054,30.874653,404.52094,-999.0
2018-01-04T04:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.19362,31.628523,394.20898,-999.0
2018-01-04T04:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.47202,31.791916,389.85947,-999.0
2018-01-04T06:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.584592,31.869547,387.25034,-999.0
2018-01-04T07:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.601167,31.794685,385.8242,-999.0
2018-01-04T07:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.517527,31.754604,388.4108,-999.0
2018-01-04T09:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.340707,31.715574,390.69913,-999.0
2018-01-04T10:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.987615,31.440624,393.9187,-999.0
2018-01-04T10:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.639004,31.043509,399.74408,-999.0
2018-01-04T12:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.342381,30.734238,403.23984,-999.0
2018-01-04T13:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.349329,30.511997,403.88342,-999.0
2018-01-04T13:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.154519,30.543371,404.30545,-999.0
2018-01-04T15:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.333605,31.62161,387.72516,-999.0
2018-01-04T16:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.511867,31.64126,385.65277,-999.0
2018-01-04T16:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.581498,31.745493,385.06882,-999.0
2018-01-04T18:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.650833,31.848795,385.15912,-999.0
2018-01-04T19:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.667606,31.86652,385.05154,-999.0
2018-01-04T19:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.739037,31.864756,384.5394,-999.0
2018-01-04T21:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.492434,31.759235,386.1599,-999.0
2018-01-04T22:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.465492,31.610125,387.78632,-999.0
2018-01-04T22:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,3.0646,31.366373,391.14047,-999.0
2018-01-05T00:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.810337,31.074469,394.8213,-999.0
2018-01-05T01:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.52213,30.861507,398.57047,-999.0
2018-01-05T01:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.475242,30.710749,398.4182,-999.0
2018-01-05T03:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.312331,30.616465,399.13367,-999.0
2018-01-05T04:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.527804,31.066824,397.59503,-999.0
2018-01-05T04:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.753107,31.473639,400.0456,-999.0
2018-01-05T06:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.681132,31.419601,398.97626,-999.0
2018-01-05T07:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.796335,31.618841,397.5536,-999.0
2018-01-05T07:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.658975,31.663677,400.13666,-999.0
2018-01-05T09:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.722297,31.7146,399.80588,-999.0
2018-01-05T10:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.454508,31.45267,401.16623,-999.0
2018-01-05T10:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.195262,31.066135,402.97403,-999.0
2018-01-05T12:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.942151,30.682968,403.81537,-999.0
2018-01-05T13:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.686204,30.382666,407.32895,-999.0
2018-01-05T13:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.782606,30.2135,406.44412,-999.0
2018-01-05T15:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.555719,30.29322,409.25592,-999.0
2018-01-05T16:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.83754,30.810015,407.6661,-999.0
2018-01-05T16:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.560045,31.009752,405.0141,-999.0
2018-01-05T18:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.667717,31.179234,403.9416,-999.0
2018-01-05T19:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.420907,31.578428,422.82886,-999.0
2018-01-05T19:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.298188,31.641262,409.43625,-999.0
2018-01-05T21:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.327363,31.623262,408.19513,-999.0
2018-01-05T22:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.02363,31.484741,404.96982,-999.0
2018-01-05T22:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.760047,31.194483,400.7755,-999.0
2018-01-06T00:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.400288,30.66895,409.95874,-999.0
2018-01-06T01:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.136366,30.262856,417.6685,-999.0
2018-01-06T01:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,0.966801,30.037453,412.49936,-999.0
2018-01-06T03:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,0.985553,30.108109,415.2606,-999.0
2018-01-06T04:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.173112,30.51065,416.4544,-999.0
2018-01-06T04:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.045246,30.629704,418.5607,-999.0
2018-01-06T06:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.427441,31.087475,414.78088,-999.0
2018-01-06T07:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.877336,31.342113,409.09076,-999.0
2018-01-06T07:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.174712,31.582731,404.5833,-999.0
2018-01-06T09:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.062504,31.4984,405.91714,-999.0
2018-01-06T10:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.101836,31.573494,403.24902,-999.0
2018-01-06T10:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.566081,31.32624,401.02335,-999.0
2018-01-06T12:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.210663,30.99609,402.72076,-999.0
2018-01-06T13:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,0.912734,30.57365,407.21515,-999.0
2018-01-06T13:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,0.625557,30.296762,410.51025,-999.0
2018-01-06T15:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,0.736356,30.238634,412.10648,-999.0
2018-01-06T16:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,0.640535,30.34135,418.30127,-999.0
2018-01-06T16:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,0.878899,30.740011,420.61877,-999.0
2018-01-06T18:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.460413,31.310787,412.33377,-999.0
2018-01-06T19:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.814866,31.314257,411.47473,-999.0
2018-01-06T19:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.018989,31.581602,406.95572,-999.0
2018-01-06T21:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.150922,31.63449,405.01108,-999.0
2018-01-06T22:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.094352,31.661009,408.00278,-999.0
2018-01-06T22:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.732061,31.520508,406.3498,-999.0
2018-01-07T00:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.399891,31.25224,407.65643,1.016824
2018-01-07T01:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,0.956653,30.849726,411.91156,1.018023
2018-01-07T01:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,0.488439,30.382473,418.96805,1.019009
2018-01-07T03:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,0.456528,30.291891,421.87094,1.019596
2018-01-07T04:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,0.013218,30.191208,425.58234,1.020397
2018-01-07T04:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,0.591543,30.532614,428.4041,1.020999
2018-01-07T06:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,0.668205,30.738747,425.464,1.022195
2018-01-07T07:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.433825,31.246859,415.6389,1.023484
2018-01-07T07:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.217183,31.654806,406.9761,1.024138
2018-01-07T09:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.082159,31.690435,404.70016,1.024886
2018-01-07T10:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.924704,31.676767,403.88434,1.025848
2018-01-07T10:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.788467,31.670164,402.0157,1.026953
2018-01-07T12:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.515444,31.595234,402.70325,1.027934
2018-01-07T13:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.258422,31.351398,405.55374,1.028828
2018-01-07T13:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,0.776606,30.881006,411.6897,1.029104
2018-01-07T15:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,0.572408,30.637224,415.96542,1.028849
2018-01-07T16:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,0.633216,30.537252,416.93735,1.027859
2018-01-07T16:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,0.626674,30.642973,417.67328,1.026656
2018-01-07T18:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.126352,31.192352,412.71362,1.026199
2018-01-07T19:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.693534,31.515589,407.2363,1.026307
2018-01-07T19:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.705606,31.614252,406.4949,1.026403
2018-01-07T21:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.010563,31.73304,406.53717,1.026608
2018-01-07T22:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.261751,31.816458,403.4883,1.026356
2018-01-07T22:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.131559,31.79637,402.51114,1.025616
2018-01-08T00:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.873224,31.720263,400.24295,1.024477
2018-01-08T01:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.677595,31.527544,402.27353,1.023291
2018-01-08T01:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.168137,31.079409,406.05814,1.022435
2018-01-08T03:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,0.85146,30.723522,411.4458,1.021565
2018-01-08T04:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,0.737086,30.518583,412.65518,1.020589
2018-01-08T04:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,0.864079,30.86542,411.5685,1.019994
2018-01-08T06:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,0.934046,30.97853,412.0801,1.01952
2018-01-08T07:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.457685,31.367752,409.32098,1.019502
2018-01-08T07:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.852553,31.626013,410.28772,1.019096
2018-01-08T09:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.885994,31.754997,409.1168,1.019095
2018-01-08T10:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.126437,31.81566,406.87927,1.01886
2018-01-08T10:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.069399,31.75382,408.01752,1.019218
2018-01-08T12:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.835017,31.677036,402.5075,1.019018
2018-01-08T13:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.711944,31.634428,400.41998,1.018631
2018-01-08T13:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.471714,31.330969,402.0287,1.018311
2018-01-08T15:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.119244,30.705105,416.25626,1.017301
2018-01-08T16:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.31402,30.657255,412.1266,1.016408
2018-01-08T16:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.199216,30.64365,412.63782,1.014838
2018-01-08T18:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.326636,30.778788,412.33966,1.013413
2018-01-08T19:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.540829,31.05146,413.98474,1.011769
2018-01-08T19:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,-999.0,-999.0,-999.0,1.010459
2018-01-08T21:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.186649,31.728004,415.616,1.010689
2018-01-08T22:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.122184,31.753628,413.73932,1.010774
2018-01-08T22:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.424045,31.862507,409.2983,1.010952
2018-01-09T00:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.572121,31.84895,409.4434,1.010733
2018-01-09T01:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.344258,31.785303,411.72586,1.010426
2018-01-09T01:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,2.049717,31.524033,414.80438,1.010135
2018-01-09T03:00:00Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.734848,31.194815,419.86267,1.010386
2018-01-09T04:01:52Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.487391,30.781624,424.37158,1.010201
2018-01-09T04:58:07Z,CML,Western_Gulf_of_Maine_Coast,3.0,43.0718,70.0798,1.618629,30.740711,423.96417,1.009247
